,Unnamed: 0,Sesso,Categoria,Sotto_categoria,Marca,Articolo,Prezzo,Prezzo_scontato,Materiali,Colore,Gruppo,Link,Acrilico,Alluminio,Altre_fibre,Cashmere,Cotone,Cuoio,Lana,Lino,Lyocell,Modal,Poliammide,Poliestere,Polipropilene,Polistirene,Poliuretano,Seta,Viscosa,Cachemire,Gomma,Lana_riciclata,Metallica,Modacrilica,Nylon,N.Fibre_Differenti,Materiale
693,694,0,giacche e cappotti,Giacche e Giubotti,H&M,giacca sportiva,44.99,Null,Poliestere 100%,Blu,2740,https://www2.hm.com/it_it/productpage.1131551001.html,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Poliestere
694,695,0,giacche e cappotti,Giacche e Giubotti,H&M,giacca sportiva in pelliccia di pile,29.99,Null,Poliestere 100%,Marrone,2752,https://www2.hm.com/it_it/productpage.1001663002.html,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Poliestere
695,696,0,giacche e cappotti,Giacche e Giubotti,H&M,giubbotto di jeans,34.99,16.99,Cotone 100%,Nero,2753,https://www2.hm.com/it_it/productpage.0905132001.html,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Cotone
696,697,0,giacche e cappotti,Giacche e Giubotti,H&M,giubbotto di jeans,34.99,Null,Cotone 100%,Blu,2753,https://www2.hm.com/it_it/productpage.0905132001.html,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Cotone
697,698,0,giacche e cappotti,Giacche e Giubotti,H&M,h&m+ piumino,39.99,Null,"Esterno: Poliestere 100%,Fodera interna: Poliestere 100%,Imbottitura: Poliestere 100%",Beige,2754,https://www2.hm.com/it_it/productpage.1107890001.html,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Poliestere
698,699,0,giacche e cappotti,Giacche e Giubotti,H&M,pellicciotto con cappuccio,24.99,Null,"Esterno: Poliestere 100%,Fodera interna: Poliestere 100%",Marrone,2756,https://www2.hm.com/it_it/productpage.1061331001.html,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Poliestere
699,700,0,giacche e cappotti,Giacche e Giubotti,H&M,giubbotto di jeans corto,29.99,Null,Cotone 100%,Blu,2757,https://www2.hm.com/it_it/productpage.1070035001.html,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Cotone
700,701,0,giacche e cappotti,Giacche e Giubotti,H&M,giubbotto di jeans corto,29.99,Null,Cotone 100%,Marrone,2757,https://www2.hm.com/it_it/productpage.1070035001.html,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Cotone
701,702,0,giacche e cappotti,Giacche e Giubotti,H&M,giacca corta in pelliccia di pile,29.99,Null,Poliestere 100%,Beige,2761,https://www2.hm.com/it_it/productpage.1040736005.html,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Poliestere
702,703,0,giacche e cappotti,Giacche e Giubotti,H&M,giubbotto di jeans squadrato,29.99,Null,Cotone 100%,Bianco,2763,https://www2.hm.com/it_it/productpage.1024016003.html,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Cotone
703,704,0,giacche e cappotti,Giacche e Giubotti,H&M,piumino con cappuccio,39.99,Null,"Fodera interna: Poliestere 100%,Esterno: Poliestere 100%",Marrone,2764,https://www2.hm.com/it_it/productpage.1085178001.html,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Poliestere
704,705,0,giacche e cappotti,Giacche e Giubotti,H&M,giubbotto oversize in denim,19.99,Null,Cotone 100%,Blu,2766,https://www2.hm.com/it_it/productpage.0970713001.html,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Cotone
705,706,0,giacche e cappotti,Giacche e Giubotti,H&M,anorak in pelliccia di pile color-block,49.99,22.99,"Esterno: Poliestere 100%,Fodera interna: Poliestere 100%",Beige,2769,https://www2.hm.com/it_it/productpage.1017267001.html,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Poliestere
706,707,0,giacche e cappotti,Giacche e Giubotti,H&M,giacca in cotone imbottita,49.99,Null,Cotone 100%,Blu,2771,https://www2.hm.com/it_it/productpage.1059580002.html,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Cotone
707,708,0,giacche e cappotti,Giacche e Giubotti,H&M,giubbotto da baseball,34.99,Null,"Imbottitura: Poliestere 100%,Esterno: Poliestere 100%,Fodera interna: Poliestere 100%",Nero,2777,https://www2.hm.com/it_it/productpage.1026899001.html,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Poliestere
708,709,0,giacche e cappotti,Giacche e Giubotti,H&M,giubbotto di jeans squadrato,29.99,Null,Cotone 100%,Blu,2778,https://www2.hm.com/it_it/productpage.0906617003.html,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Cotone
709,710,0,giacche e cappotti,Giacche e Giubotti,H&M,anorak sportivo,39.99,Null,Poliammide 100%,Verde,2779,https://www2.hm.com/it_it/productpage.1087266004.html,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,Poliammide
710,711,0,giacche e cappotti,Giacche e Giubotti,H&M,h&m+ giacca trapuntata,49.99,Null,"Imbottitura: Poliestere 100%,Esterno: Poliestere 100%,Fodera interna: Poliestere 100%",Verde,2781,https://www2.hm.com/it_it/productpage.1058662001.html,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Poliestere
711,712,0,giacche e cappotti,Giacche e Giubotti,H&M,giubbotto corto in twill,19.99,Null,Cotone 100%,Beige,2782,https://www2.hm.com/it_it/productpage.1084819001.html,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Cotone
712,713,0,giacche e cappotti,Giacche e Giubotti,H&M,giacca in pelliccia di pile,49.99,Null,"Dettagli: Poliestere 100%,Esterno: Poliestere 100%,Fodera interna: Poliestere 100%",Blu,2783,https://www2.hm.com/it_it/productpage.1040265002.html,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Poliestere
713,714,0,giacche e cappotti,Giacche e Giubotti,H&M,giubbotto oversize in denim,49.99,Null,Cotone 100%,Nero,2785,https://www2.hm.com/it_it/productpage.1056415001.html,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Cotone
714,715,0,giacche e cappotti,Giacche e Giubotti,H&M,giubbotto corto in twill,19.99,Null,Cotone 100%,Blu,2788,https://www2.hm.com/it_it/productpage.1034607001.html,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Cotone
715,716,0,giacche e cappotti,Giacche e Giubotti,H&M,giubbotto corto in twill,19.99,Null,Cotone 100%,Beige,2788,https://www2.hm.com/it_it/productpage.1034607001.html,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Cotone
716,717,0,giacche e cappotti,Giacche e Giubotti,H&M,giacca corta in twill,29.99,17.99,Cotone 100%,Nero,2796,https://www2.hm.com/it_it/productpage.0805525002.html,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Cotone
717,718,0,giacche e cappotti,Giacche e Giubotti,H&M,cappa trapuntata,69.99,Null,"Fodera interna: Poliestere 100%,Esterno: Poliestere 100%,Imbottitura: Poliestere 100%",Nero,2797,https://www2.hm.com/it_it/productpage.1033295001.html,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Poliestere
718,719,0,giacche e cappotti,Giacche e Giubotti,H&M,h&m+ giubbotto denim con colletto pelliccia pile,39.99,Null,Cotone 100%,Blu,2802,https://www2.hm.com/it_it/productpage.1100226001.html,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Cotone
719,720,0,giacche e cappotti,Giacche e Giubotti,H&M,giacca in twill,24.99,Null,Cotone 100%,Nero,2803,https://www2.hm.com/it_it/productpage.0937653001.html,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Cotone
720,721,0,giacche e cappotti,Giacche e Giubotti,H&M,giacca-camicia trapuntata,39.99,Null,"Fodera interna: Poliestere 100%,Esterno: Poliestere 100%",Grigio,2807,https://www2.hm.com/it_it/productpage.1029508001.html,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Poliestere
721,722,0,giacche e cappotti,Giacche e Giubotti,H&M,giacca in pellicciotto,39.99,Null,Poliestere 100%,Bianco,2809,https://www2.hm.com/it_it/productpage.1097771001.html,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Poliestere
722,723,0,giacche e cappotti,Giacche e Giubotti,H&M,giacca in pellicciotto,39.99,Null,Poliestere 100%,Beige,2809,https://www2.hm.com/it_it/productpage.1097771001.html,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Poliestere
723,724,0,giacche e cappotti,Giacche e Giubotti,H&M,h&m+ piumino,39.99,Null,"Imbottitura: Poliestere 100%,Fodera interna: Poliestere 100%,Esterno: Poliestere 100%",Beige,2810,https://www2.hm.com/it_it/productpage.1087513001.html,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Poliestere
724,725,0,giacche e cappotti,Giacche e Giubotti,H&M,anorak sportivo,24.99,Null,"Esterno: Poliestere 100%,Fodera cappuccio: Poliestere 100%",Rosa,2813,https://www2.hm.com/it_it/productpage.1056841003.html,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Poliestere
725,726,0,giacche e cappotti,Giacche e Giubotti,H&M,anorak sportivo,24.99,Null,"Fodera cappuccio: Poliestere 100%,Esterno: Poliestere 100%",Nero,2813,https://www2.hm.com/it_it/productpage.1056841003.html,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Poliestere
726,727,0,giacche e cappotti,Giacche e Giubotti,H&M,giacca trapuntata,49.99,Null,"Esterno: Poliestere 100%,Imbottitura: Poliestere 100%,Fodera interna: Poliestere 100%",Blu,2818,https://www2.hm.com/it_it/productpage.1046123003.html,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Poliestere
727,728,0,giacche e cappotti,Giacche e Giubotti,H&M,giacca trapuntata,49.99,Null,"Esterno: Poliestere 100%,Fodera interna: Poliestere 100%,Imbottitura: Poliestere 100%",Beige,2818,https://www2.hm.com/it_it/productpage.1046123003.html,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Poliestere
728,729,0,giacche e cappotti,Giacche e Giubotti,H&M,giacca in pelliccia di pile,29.99,Null,Poliestere 100%,Nero,2822,https://www2.hm.com/it_it/productpage.1042682001.html,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Poliestere
729,730,0,giacche e cappotti,Giacche e Giubotti,H&M,giacca-camicia in twill,29.99,Null,Cotone 100%,Rosa,2824,https://www2.hm.com/it_it/productpage.0942241003.html,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Cotone
730,731,0,giacche e cappotti,Giacche e Giubotti,H&M,giacca-camicia in denim,29.99,Null,Cotone 100%,Blu,2825,https://www2.hm.com/it_it/productpage.0908678003.html,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Cotone
731,732,0,giacche e cappotti,Giacche e Giubotti,H&M,giubbotto di jeans corto,29.99,Null,Cotone 100%,Blu,2829,https://www2.hm.com/it_it/productpage.1063789001.html,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Cotone
732,733,0,giacche e cappotti,Giacche e Giubotti,H&M,giubbotto da baseball color-block,19.99,Null,"Esterno: Poliestere 100%,Fodera interna: Poliestere 100%",Giallo,2835,https://www2.hm.com/it_it/productpage.1057468001.html,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Poliestere
733,734,0,giacche e cappotti,Giacche e Giubotti,H&M,giubbotto in denim di cotone,39.99,Null,Cotone 100%,Blu,2837,https://www2.hm.com/it_it/productpage.1033391002.html,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Cotone
734,735,0,giacche e cappotti,Giacche e Giubotti,H&M,giacca squadrata,24.99,Null,Cotone 100%,Giallo,2838,https://www2.hm.com/it_it/productpage.0940784001.html,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Cotone
735,736,0,giacche e cappotti,Giacche e Giubotti,H&M,giubbotto corto in twill,9.99,Null,Cotone 100%,Nero,2840,https://www2.hm.com/it_it/productpage.1061366001.html,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Cotone
736,737,0,giacche e cappotti,Giacche e Giubotti,H&M,giacca in pelliccia sintetica,69.99,27.99,"Esterno: Poliestere 100%,Fodera interna: Poliestere 100%",Rosa,2841,https://www2.hm.com/it_it/productpage.0912720005.html,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Poliestere
737,738,0,giacche e cappotti,Giacche e Giubotti,H&M,giubbotto da baseball ricamato,39.99,Null,"Fodera interna: Poliestere 100%,Esterno: Poliestere 100%",Nero,2853,https://www2.hm.com/it_it/productpage.0997473001.html,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Poliestere
738,739,0,giacche e cappotti,Giacche e Giubotti,H&M,h&m+ giacca trapuntata,39.99,Null,"Esterno: Poliestere 100%,Fodera interna: Poliestere 100%,Imbottitura: Poliestere 100%",Nero,2854,https://www2.hm.com/it_it/productpage.1035846001.html,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Poliestere
739,740,0,giacche e cappotti,Giacche e Giubotti,H&M,h&m+ giubbotto da baseball,49.99,Null,"Fodera interna: Poliestere 100%,Imbottitura: Poliestere 100%,Esterno: Poliestere 100%",Blu,2855,https://www2.hm.com/it_it/productpage.1044604001.html,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Poliestere
740,741,0,giacche e cappotti,Giacche e Giubotti,H&M,giacca-camicia pelliccia pile,59.99,29.99,"Fodera interna: Poliestere 100%,Esterno: Poliestere 100%",Beige,2857,https://www2.hm.com/it_it/productpage.1022571001.html,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Poliestere
741,742,0,giacche e cappotti,Giacche e Giubotti,H&M,giacca con cintura da annodare,39.99,Null,Poliestere 100%,Beige,2858,https://www2.hm.com/it_it/productpage.0854967002.html,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Poliestere
742,743,0,giacche e cappotti,Giacche e Giubotti,H&M,maglia in pelliccia di pile,39.99,Null,Poliestere 100%,Grigio,2859,https://www2.hm.com/it_it/productpage.1017220003.html,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Poliestere
743,744,0,giacche e cappotti,Giacche e Giubotti,H&M,maglia in pelliccia di pile,39.99,Null,Poliestere 100%,Verde,2859,https://www2.hm.com/it_it/productpage.1017220003.html,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Poliestere
744,745,0,giacche e cappotti,Giacche e Giubotti,H&M,tuta trapuntata,69.99,Null,"Imbottitura: Poliestere 100%,Fodera interna: Poliestere 100%,Esterno: Poliestere 100%",Nero,2860,https://www2.hm.com/it_it/productpage.1041223001.html,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Poliestere
745,746,0,giacche e cappotti,Giacche e Giubotti,H&M,giacca in pelliccia di pile,39.99,Null,"Imbottitura: Poliestere 100%,Fodera interna: Poliestere 100%,Esterno: Poliestere 100%,Dettagli: Poliestere 100%",Verde,2866,https://www2.hm.com/it_it/productpage.1003722002.html,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Poliestere
746,747,0,giacche e cappotti,Giacche e Giubotti,H&M,leather jacket,349.0,Null,Cuoio 100%,Nero,2877,https://www2.hm.com/it_it/productpage.1100998001.html,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Cuoio
747,748,0,giacche e cappotti,Giacche e Giubotti,H&M,piumino,59.99,Null,"Imbottitura: Poliestere 100%,Fodera interna: Poliestere 100%,Esterno: Poliestere 100%",Bianco,2882,https://www2.hm.com/it_it/productpage.1035187001.html,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Poliestere
748,749,0,giacche e cappotti,Giacche e Giubotti,H&M,giacca con pelliccia di pile,79.99,Null,Poliestere 100%,Beige,2888,https://www2.hm.com/it_it/productpage.0909004001.html,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Poliestere
749,750,0,giacche e cappotti,Giacche e Giubotti,H&M,giacca-camicia lunga oversize,44.99,Null,"Esterno: Poliestere 100%,Fodera interna: Poliestere 100%",Beige,2889,https://www2.hm.com/it_it/productpage.1091150001.html,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Poliestere
750,751,0,giacche e cappotti,Giacche e Giubotti,H&M,piumino,59.99,Null,"Esterno: Poliestere 100%,Fodera interna: Poliestere 100%,Imbottitura: Poliestere 100%",Nero,2891,https://www2.hm.com/it_it/productpage.1006074001.html,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Poliestere
751,752,0,giacche e cappotti,Giacche e Giubotti,H&M,giacca-camicia trapuntata,49.99,Null,"Imbottitura: Poliestere 100%,Fodera interna: Poliestere 100%,Esterno: Poliestere 100%",Verde,2897,https://www2.hm.com/it_it/productpage.1011808006.html,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Poliestere
752,753,0,giacche e cappotti,Giacche e Giubotti,H&M,giacca-camicia trapuntata,49.99,Null,"Imbottitura: Poliestere 100%,Esterno: Poliestere 100%,Fodera interna: Poliestere 100%",Beige,2897,https://www2.hm.com/it_it/productpage.1011808006.html,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Poliestere
753,754,0,giacche e cappotti,Giacche e Giubotti,H&M,h&m+ giacca da baseball con motivi,59.99,Null,"Fodera interna: Poliestere 100%,Esterno: Poliestere 100%",Beige,2898,https://www2.hm.com/it_it/productpage.1080847001.html,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Poliestere
754,755,0,giacche e cappotti,Giacche e Giubotti,H&M,h&m+ giubbotto da baseball,49.99,Null,"Imbottitura: Poliestere 100%,Fodera interna: Poliestere 100%,Esterno: Poliestere 100%",Verde,2899,https://www2.hm.com/it_it/productpage.1087498001.html,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Poliestere
755,756,0,giacche e cappotti,Giacche e Giubotti,H&M,h&m+ piumino corto,39.99,Null,"Imbottitura: Poliestere 100%,Esterno: Poliestere 100%,Fodera interna: Poliestere 100%",Nero,2902,https://www2.hm.com/it_it/productpage.1028688001.html,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Poliestere
756,757,0,giacche e cappotti,Giacche e Giubotti,H&M,relaxed fit fast-drying track jacket,49.99,Null,Poliestere 100%,Viola,2904,https://www2.hm.com/it_it/productpage.1105086004.html,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Poliestere
757,758,0,giacche e cappotti,Giacche e Giubotti,H&M,giacca da baseball color-block,39.99,Null,"Fodera interna: Poliestere 100%,Imbottitura: Poliestere 100%,Esterno: Poliestere 100%",Nero,2905,https://www2.hm.com/it_it/productpage.0992266001.html,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Poliestere
758,759,0,giacche e cappotti,Giacche e Giubotti,H&M,giacca-camicia lunga in cotone,39.99,Null,Cotone 100%,Giallo,2908,https://www2.hm.com/it_it/productpage.1003189001.html,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Cotone
759,760,0,giacche e cappotti,Giacche e Giubotti,H&M,giacca-camicia lunga,49.99,Null,"Fodera tasca: Poliestere 100%,Esterno: Poliestere 100%",Beige,2911,https://www2.hm.com/it_it/productpage.0939232004.html,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Poliestere
760,761,0,giacche e cappotti,Giacche e Giubotti,H&M,giacca oversize con stampa,39.99,Null,"Esterno: Poliestere 100%,Fodera interna: Poliestere 100%,Imbottitura: Poliestere 100%",Nero,2913,https://www2.hm.com/it_it/productpage.1017136001.html,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Poliestere
761,762,0,giacche e cappotti,Giacche e Giubotti,H&M,cappotto monopetto,59.99,Null,"Fodera interna: Poliestere 100%,Esterno: Poliestere 100%",Nero,2915,https://www2.hm.com/it_it/productpage.1067324001.html,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Poliestere
762,763,0,giacche e cappotti,Giacche e Giubotti,H&M,cappotto a doppio petto,59.99,Null,"Fodera interna: Poliestere 100%,Esterno: Poliestere 100%",Nero,2916,https://www2.hm.com/it_it/productpage.1067325001.html,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Poliestere
763,764,0,giacche e cappotti,Giacche e Giubotti,H&M,cappotto a doppio petto,59.99,Null,"Esterno: Poliestere 100%,Fodera interna: Poliestere 100%",Bianco,2916,https://www2.hm.com/it_it/productpage.1067325001.html,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Poliestere
764,765,0,giacche e cappotti,Giacche e Giubotti,H&M,cappotto oversize in twill,69.99,Null,"Esterno: Poliestere 100%,Fodera interna: Poliestere 100%",Nero,2918,https://www2.hm.com/it_it/productpage.1076230001.html,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Poliestere
765,766,0,giacche e cappotti,Giacche e Giubotti,H&M,trench,49.99,Null,"Esterno: Poliestere 100%,Fodera interna: Poliestere 100%",Verde,2922,https://www2.hm.com/it_it/productpage.1085189001.html,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Poliestere
766,767,0,giacche e cappotti,Giacche e Giubotti,H&M,cappotto a doppio petto,69.99,Null,"Esterno: Poliestere 100%,Fodera interna: Poliestere 100%",Altro,2923,https://www2.hm.com/it_it/productpage.1100139002.html,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Poliestere
767,768,0,giacche e cappotti,Giacche e Giubotti,H&M,h&m+ double-breasted coat,59.99,Null,"Esterno: Poliestere 100%,Fodera interna: Poliestere 100%",Nero,2938,https://www2.hm.com/it_it/productpage.1092749001.html,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Poliestere
768,769,0,giacche e cappotti,Giacche e Giubotti,H&M,impermeabile con cappuccio,39.99,Null,Poliestere 100%,Grigio,2940,https://www2.hm.com/it_it/productpage.1047447003.html,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Poliestere
769,770,0,giacche e cappotti,Giacche e Giubotti,H&M,impermeabile con cappuccio,39.99,Null,Poliestere 100%,Beige,2940,https://www2.hm.com/it_it/productpage.1047447003.html,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Poliestere
770,771,0,giacche e cappotti,Giacche e Giubotti,H&M,trench doppiopetto,79.99,Null,Poliestere 100%,Beige,2941,https://www2.hm.com/it_it/productpage.1105178001.html,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Poliestere
771,772,0,giacche e cappotti,Giacche e Giubotti,H&M,h&m+ trench,59.99,Null,"Esterno: Poliestere 100%,Fodera interna: Poliestere 100%",Beige,2948,https://www2.hm.com/it_it/productpage.1060253001.html,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Poliestere
772,773,0,giacche e cappotti,Giacche e Giubotti,H&M,trench oversize,69.99,Null,"Esterno: Poliestere 100%,Fodera interna: Poliestere 100%",Bianco,2949,https://www2.hm.com/it_it/productpage.1028835001.html,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Poliestere
773,774,0,giacche e cappotti,Giacche e Giubotti,H&M,cappotto,59.99,Null,"Esterno: Poliestere 100%,Fodera interna: Poliestere 100%",Grigio,2956,https://www2.hm.com/it_it/productpage.1085569002.html,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Poliestere
774,775,0,giacche e cappotti,Giacche e Giubotti,H&M,cappotto,59.99,Null,"Fodera interna: Poliestere 100%,Esterno: Poliestere 100%",Nero,2956,https://www2.hm.com/it_it/productpage.1085569002.html,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Poliestere
775,776,0,giacche e cappotti,Giacche e Giubotti,H&M,cappotto oversize,59.99,Null,"Fodera interna: Poliestere 100%,Esterno: Poliestere 100%",Nero,2958,https://www2.hm.com/it_it/productpage.0992994001.html,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Poliestere
776,777,0,giacche e cappotti,Giacche e Giubotti,H&M,cappotto imbottito cappuccio,59.99,Null,"Imbottitura: Poliestere 100%,Fodera interna: Poliestere 100%,Fodera cappuccio: Poliestere 100%,Esterno: Poliestere 100%",Nero,2959,https://www2.hm.com/it_it/productpage.0972342001.html,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Poliestere
777,778,0,giacche e cappotti,Giacche e Giubotti,H&M,cappotto lungo in pelliccia di pile,59.99,Null,"Esterno: Poliestere 100%,Fodera interna: Poliestere 100%",Nero,2964,https://www2.hm.com/it_it/productpage.1007398002.html,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Poliestere
778,779,0,giacche e cappotti,Giacche e Giubotti,H&M,cappotto imbottito,69.99,Null,"Fodera interna: Poliestere 100%,Esterno: Poliestere 100%,Imbottitura: Poliestere 100%",Rosso,2968,https://www2.hm.com/it_it/productpage.1032001001.html,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Poliestere
